Date,AAPL,MSFT,DB,YHOO,GLD
12/7/2009,24.586413,24.746795,60.755127,15.45,113.110001
12/4/2009,25.155044,24.904628,61.786292,15.19,113.75
12/3/2009,25.566226,24.780022,60.989863,15.11,118.699997
12/2/2009,25.533697,24.738487,61.710842,15.31,119.18
12/1/2009,25.629985,24.92955,62.607878,15.13,117.379997
11/30/2009,26.012542,24.431125,61.283285,14.97,115.639999
11/27/2009,26.101024,24.27329,59.723955,15,115.059998
11/25/2009,26.569461,24.746795,63.060586,15.3,116.620003
11/24/2009,26.601992,24.846479,62.607878,15.24,114.730003
11/23/2009,26.789366,24.871401,63.605508,15.45,114.290001
11/20/2009,26.013843,24.605574,61.518021,15.38,112.940002
11/19/2009,26.090614,24.738487,63.219872,15.61,112.300003
11/18/2009,26.799776,25.012621,65.055852,15.98,112.25
11/17/2009,26.935102,24.921243,64.779202,16.049999,111.970001
11/16/2009,26.886957,24.431126,64.955252,16.07,111.629997
11/13/2009,26.603294,24.505559,63.060586,15.93,109.739998
11/12/2009,26.283195,24.282256,62.121635,16,108.209999
11/11/2009,26.447148,24.083764,63.412693,16.09,109.599998
11/10/2009,26.412014,23.992787,63.085736,16.040001,108.389999
11/9/2009,26.214231,23.976246,63.07735,16.02,108.190002
11/6/2009,25.287767,23.587532,60.218583,15.94,107.43
11/5/2009,25.247428,23.546178,60.570691,15.9,106.980003
11/4/2009,24.828439,23.207087,59.413768,15.69,107.099998
11/3/2009,24.560388,22.76875,59.338318,15.7,106.459999
11/2/2009,24.633256,23.058217,60.738356,15.85,103.949997
10/30/2009,24.527859,22.93416,60.050912,15.9,102.529999
10/29/2009,25.54931,23.339415,64.645066,16.129999,102.690002
10/28/2009,25.035331,23.174006,59.329933,16.040001,100.730003
10/27/2009,25.682035,23.645425,62.071335,16.690001,101.849998
10/26/2009,26.346954,23.71986,62.959986,16.870001,101.860001
10/23/2009,26.53693,23.174006,66.397211,17.219999,103.489998
10/22/2009,26.700883,21.991321,67.579283,17.67,103.919998
10/21/2009,26.66445,21.98305,66.539732,17.66,103.75
10/20/2009,25.862902,21.80937,68.769741,17.17,103.419998
10/19/2009,24.704824,21.801099,69.859592,17.219999,104.230003
10/16/2009,24.469305,21.916886,68.669134,16.809999,103.18
10/15/2009,24.795908,22.090566,71.058429,16.52,102.860001
10/14/2009,24.890897,21.470277,70.3626,16.950001,104.18
10/13/2009,24.725642,21.346219,67.14334,16.879999,104.260002
10/12/2009,24.828439,21.271784,67.227176,16.75,103.559998
10/9/2009,24.784197,21.131186,65.894203,16.870001,102.839996
10/8/2009,24.628053,21.230432,65.961268,17.58,103.639999
10/7/2009,24.755571,20.759013,65.047473,17.49,102.360001
10/6/2009,24.724341,20.767284,64.61153,17.299999,102.279999
10/5/2009,24.205158,20.378568,62.742014,16.799999,99.82
10/2/2009,24.059422,20.643225,60.998248,16.84,98.370003
10/1/2009,23.533732,20.57706,61.199449,17.389999,97.889999
9/30/2009,24.117976,21.271784,64.360023,17.809999,98.849998
9/29/2009,24.12188,21.296597,65.223524,17.450001,97.43
9/28/2009,24.222074,21.362761,65.38281,17.469999,97.050003
9/25/2009,23.730214,21.131186,63.488144,17.08,97
9/24/2009,23.918891,21.453737,63.345622,16.889999,97.550003
9/23/2009,24.137495,21.263514,65.156459,17.209999,98.830002
9/22/2009,24.004771,21.313138,65.106152,16.860001,99.669998
9/21/2009,23.944916,20.924422,63.211486,17.040001,98.360001
9/18/2009,24.075037,20.891341,64.594766,17.389999,98.669998
9/17/2009,24.01388,20.924422,65.215138,17.5,99.339996
9/16/2009,23.665154,20.841718,64.167202,16.99,99.910004
9/15/2009,22.792041,20.841718,61.34197,16.41,98.900002
9/14/2009,22.604666,20.676307,60.864113,15.57,97.959999
9/11/2009,22.401677,20.560521,60.788662,15.59,98.779999
9/10/2009,22.453725,20.676307,61.526406,15.45,97.699997
9/9/2009,22.268954,20.494356,59.723955,14.78,97.080002
9/8/2009,22.501871,20.527438,59.036511,14.49,97.43
9/4/2009,22.160953,20.362028,58.441282,14.5,97.529999
9/3/2009,21.671696,19.940231,56.26158,14.28,97.459999
9/2/2009,21.493431,19.733468,54.584878,14.23,96.190002
9/1/2009,21.509046,19.849255,53.847131,14.18,93.900002
8/31/2009,21.887699,20.386839,56.655602,14.61,93.400002
8/28/2009,22.12712,20.411651,58.14786,14.85,93.870003
8/27/2009,22.049049,20.419922,58.214932,14.93,93.190002
8/26/2009,21.783601,20.304133,58.516732,14.93,92.790001
8/25/2009,22.042543,20.378568,58.625718,15.07,92.760002
8/24/2009,21.998301,20.378568,58.567039,14.99,92.339996
8/21/2009,22.019121,20.188346,57.787374,14.79,93.650002
8/20/2009,21.64307,19.576328,55.641201,14.77,92.269997
8/19/2009,21.417961,19.559786,54.618414,14.79,92.529999
8/18/2009,21.339888,19.501893,54.953754,14.75,92.059998
8/17/2009,20.766052,19.121449,53.201606,14.56,91.610001
8/14/2009,21.701624,19.483318,55.196875,15.04,93
8/13/2009,21.915023,19.425748,56.353794,15.04,93.720001
8/12/2009,21.510347,19.35173,54.425593,14.68,92.949997
8/11/2009,21.187646,19.022757,53.964503,14.46,92.790001
8/10/2009,21.433575,19.261262,56.02684,14.63,92.93
8/7/2009,21.53637,19.376402,55.490297,14.62,93.75
8/6/2009,21.328177,19.294158,54.174089,14.74,94.599998
8/5/2009,21.484322,19.582009,55.750183,14.67,94.779999
8/4/2009,21.541575,19.549112,56.152591,14.51,94.68
8/3/2009,21.656083,19.598457,56.739437,14.34,93.870003
7/31/2009,21.260514,19.343505,54.408828,14.32,93.349998
7/30/2009,21.182441,19.582009,54.886686,14.6,91.620003
7/29/2009,20.823307,19.573784,55.255558,15.14,91.199997
7/28/2009,20.819403,19.302383,55.599283,17.219999,92.110001
7/27/2009,20.832415,19.00631,61.937199,17,93.709999
7/24/2009,20.818102,19.285936,61.123999,17.48,93.410004
7/23/2009,20.535737,21.021257,60.612605,17.360001,93.260002
7/22/2009,20.395207,20.396212,58.474818,17.370001,93.440002
7/21/2009,19.714672,20.420885,58.508353,16.75,93.129997
7/20/2009,19.896843,20.174158,58.885611,17.01,93.279999
7/17/2009,19.745902,19.976775,57.23406,16.84,91.93
7/16/2009,19.195489,20.100139,57.829289,16.190001,91.980003
7/15/2009,19.112211,19.836962,57.401731,15.71,92.239998
7/14/2009,18.512352,19.00631,54.41721,15.18,90.809998
7/13/2009,18.521461,19.105,54.475896,15.01,90.190002
7/10/2009,18.024398,18.414161,51.239868,14.93,89.580002
7/9/2009,17.743335,18.455283,51.466222,14.55,89.510002
7/8/2009,17.85524,18.553974,48.532002,14.38,89.269997
7/7/2009,17.618419,18.529302,48.632605,14.44,90.709999
7/6/2009,18.036108,19.080329,48.951177,14.91,90.760002
7/2/2009,18.21958,19.220141,48.817041,14.99,91.25
7/1/2009,18.58522,19.771168,50.627875,15.41,92.389999
6/30/2009,18.533172,19.549112,51.139268,15.66,91.18
6/29/2009,18.473317,19.623131,52.497391,15.9,92.040001
6/26/2009,18.534473,19.203692,51.742879,15.74,92.290001
6/25/2009,18.19876,19.565561,51.365622,15.53,92.309998
6/24/2009,17.725118,19.302383,49.378734,15.45,91.449997
6/23/2009,17.43755,19.195468,47.534368,14.68,90.919998
6/22/2009,17.874759,19.146123,46.721171,14.71,90.540001
6/19/2009,18.149314,19.79584,51.466222,15.8,91.900002
6/18/2009,17.680877,19.327056,51.709344,15.34,91.610001
6/17/2009,17.641842,19.475094,50.183549,15.6,92.349998
6/16/2009,17.742034,19.285936,51.080582,15.96,91.93
6/15/2009,17.708203,19.261262,51.491372,16.4,91.099998
6/12/2009,17.822709,19.187244,55.666351,16.4,92.169998
6/11/2009,18.210471,18.77603,56.454395,16.190001,93.699997
6/10/2009,18.249508,18.545749,54.928604,16.32,93.860001
6/9/2009,18.570906,18.159209,55.08789,16.4,93.830002
6/8/2009,18.717943,18.134535,55.263943,16.190001,93.559998
6/5/2009,18.824643,18.208554,56.135826,16.639999,93.709999
6/4/2009,18.703631,17.953602,56.840038,16.65,96.230003
6/3/2009,18.340592,17.871359,54.618414,16.299999,94.410004
6/2/2009,18.150615,17.599957,57.728688,16.620001,96.360001
6/1/2009,18.132398,17.599957,58.064025,16.58,95.730003
5/29/2009,17.671769,17.180519,56.680752,15.84,96.199997
5/28/2009,17.575478,16.818652,55.222025,15.09,94.239998
5/27/2009,17.312634,16.555474,54.7777,14.94,93.449997
5/26/2009,17.017259,16.728184,56.663986,15.28,93.760002
5/22/2009,15.939855,16.242952,54.417066,14.98,94.150002
5/21/2009,16.158458,16.300521,53.626482,14.87,93.849998
5/20/2009,16.378363,16.76108,52.195112,14.96,92.25
5/19/2009,16.583956,16.703511,51.030043,15.18,90.959999
5/18/2009,16.479858,16.8351,49.224183,15.17,90.360001
5/15/2009,15.929445,16.524549,44.955039,14.91,91.550003
5/14/2009,15.998409,16.393791,44.588872,14.76,91.029999
5/13/2009,15.54819,16.140448,42.899521,14.52,91.089996
5/12/2009,16.189688,16.25486,46.311512,15.1,90.699997
5/11/2009,16.859813,15.789035,46.952298,15.54,89.690002
5/8/2009,16.810367,15.870759,48.550108,15.15,89.980003
5/7/2009,16.793451,15.789035,44.189419,14.8,89.440002
5/6/2009,17.241068,16.173138,46.619421,14.85,89.540001
5/5/2009,17.268392,16.173138,45.645758,14.74,88.25
5/4/2009,17.185116,16.500033,47.493225,14.18,88.639999
5/1/2009,16.55663,16.540894,44.214385,14.14,86.949997
4/30/2009,16.373158,16.557239,43.631851,14.29,87.269997
4/29/2009,16.283374,16.549067,45.254626,14.02,88.330002
4/28/2009,16.122025,16.287551,44.014659,13.64,87.75
4/27/2009,16.230025,16.671652,46.170037,13.89,89.010002
4/24/2009,16.122025,17.088443,46.328154,14.73,89.720001
4/23/2009,16.317207,15.46214,44.297605,14.55,88.800003
4/22/2009,15.811035,15.347727,42.275377,14.48,87.379997
4/21/2009,15.843565,15.503002,41.917534,14.38,86.889999
4/20/2009,15.679612,15.208797,39.662294,13.66,86.949997
4/17/2009,16.059566,15.690967,46.236613,14.39,85.220001
4/16/2009,15.803228,16.14862,44.022983,14.43,85.809998
4/15/2009,15.307465,15.388589,42.391883,14.02,87.5
4/14/2009,15.394647,15.813553,40.902258,14.07,87.370003
4/13/2009,15.643179,16.00969,42.699795,14.42,87.879997
4/9/2009,15.5586,16.075069,41.301711,13.47,86.309998
4/8/2009,15.135706,15.682795,37.2739,12.92,86.610001
4/7/2009,14.963946,15.331382,36.824516,12.81,86.739998
4/6/2009,15.412864,15.331382,39.312772,13.23,85.269997
4/3/2009,15.092765,15.32321,40.42791,13.34,87.589996
4/2/2009,14.665968,15.764519,39.570753,12.95,88.800003
4/1/2009,14.14288,15.780863,34.41948,12.75,91.029999
3/31/2009,13.678348,15.01266,33.828622,12.81,90.279999
3/30/2009,13.596371,14.285317,31.123999,12.7,89.980003
3/27/2009,13.903457,14.816522,35.135165,13.18,90.690002
3/26/2009,14.296423,15.388589,36.999277,13.35,91.93
3/25/2009,13.856614,14.612212,35.551263,13.55,91.980003
3/24/2009,13.857915,14.653075,35.035304,13.63,90.949997
3/23/2009,14.008856,14.97997,36.425064,14.09,92.080002
3/20/2009,13.21902,13.942077,31.215539,13.6,93.589996
3/19/2009,13.222923,14.007456,32.214171,13.74,94.349998
3/18/2009,13.209911,13.860353,30.990848,13.42,93.089996
3/17/2009,12.967885,13.811319,30.424958,13.99,90.040001
3/16/2009,12.416171,13.280115,28.227969,13.22,90.800003
3/13/2009,12.482533,13.60701,28.186359,13.51,91.300003
3/12/2009,12.537184,13.901216,29.584443,13.6,91.099998
3/11/2009,12.059639,13.98294,25.822932,13.39,89.220001
3/10/2009,11.532648,13.468079,23.942177,13.23,88.139999
3/9/2009,10.814378,12.381153,20.039194,12.66,90.57
3/6/2009,11.099344,12.487394,19.440017,13.05,92.290001
3/5/2009,11.559973,12.479222,19.464982,12.53,91.989998
3/4/2009,11.863155,13.173875,21.512176,13.16,88.989998
3/3/2009,11.498816,12.977737,20.588442,12.5,90.040001
3/2/2009,11.442864,12.904186,20.679983,12.58,90.93
2/27/2009,11.62113,13.198391,21.270839,13.23,92.629997
2/26/2009,11.605515,13.419046,22.086387,12.98,93.059998
2/25/2009,11.861854,13.860353,20.804811,12.48,93.150002
2/24/2009,11.743445,14.031974,20.987895,12.75,94.730003
2/23/2009,11.314044,14.064663,17.709056,11.97,97.730003
2/20/2009,11.867059,14.710281,20.164024,12.14,97.800003
2/19/2009,11.794191,14.63673,20.496901,11.98,95.769997
2/18/2009,12.279543,14.808351,21.096078,12.22,96.910004
2/17/2009,12.300363,14.783833,20.688305,12.02,95.449997
2/13/2009,12.902825,15.494829,24.058685,12.84,92.550003
2/12/2009,12.917138,15.632814,24.449815,12.66,93.169998
2/11/2009,12.598341,15.592229,23.767418,12.63,92.290001
2/10/2009,12.729764,15.259444,23.076696,12.75,90.209999
2/9/2009,13.338731,15.778915,24.86591,13.9,88.32
2/6/2009,12.975692,15.957483,23.376286,13.63,89.589996
2/5/2009,12.551497,15.454246,22.003169,13.51,90.120003
2/4/2009,12.172844,15.121459,22.768786,13,89.18
2/3/2009,12.098675,15.015943,22.693889,12.68,88.470001
2/2/2009,11.907397,14.472122,20.937962,12.15,88.839996
1/30/2009,11.72783,13.879601,21.345737,11.73,91.309998
1/29/2009,12.101278,14.277321,21.620361,11.74,89.5
1/28/2009,12.257423,14.642574,24.591288,12.24,87.419998
1/27/2009,11.805902,14.334137,19.897722,11.34,88.379997
1/26/2009,11.66407,14.309787,19.02392,11.17,88.949997
1/23/2009,11.497515,13.960769,18.458029,11.32,88.529999
1/22/2009,11.497515,13.887718,19.41505,11.28,84.580002
1/21/2009,10.777944,15.730214,20.080804,11.59,84.150002
1/20/2009,10.175483,14.999709,17.700733,11.01,84.519997
1/16/2009,10.712884,15.998066,21.83673,11.59,82.709999
1/15/2009,10.849511,15.61658,22.943546,11.61,80.389999
1/14/2009,11.103247,15.494829,24.116938,12.41,79.790001
1/13/2009,11.412936,16.08735,26.546939,12.1,80.879997
1/12/2009,11.536551,15.803264,27.046255,12.22,80.760002
1/9/2009,11.786384,15.843849,26.779953,13.13,83.919998
1/8/2009,12.062241,16.330853,29.368072,13.07,84.459999
1/7/2009,11.842336,15.835732,30.757832,12.71,82.75
1/6/2009,12.10388,16.850323,31.689888,13,85.129997
1/5/2009,12.306869,16.655521,32.388932,12.86,84.480003
1/2/2009,11.808505,16.501303,34.186468,12.85,86.230003
12/31/2008,11.10585,15.778915,33.861912,12.2,86.519997
12/30/2008,11.228164,15.697748,33.72044,11.97,85.900002
12/29/2008,11.269803,15.389311,31.748143,11.88,86.349998
12/26/2008,11.165706,15.527296,30.142012,12.34,85.599998
12/24/2008,11.065512,15.559763,29.626053,12.32,83.459999
12/23/2008,11.239875,15.649048,29.492902,12.42,82.629997
12/22/2008,11.156597,15.56788,29.01855,12.35,83.459999
12/19/2008,11.710913,15.51918,30.391669,13.03,82.629997
12/18/2008,11.636744,15.66528,29.95893,12.72,83.870003
12/17/2008,11.601612,15.957483,30.275163,13.11,85.43
12/16/2008,12.417472,16.322736,33.911842,13.36,84.459999
12/15/2008,12.32899,15.454246,30.791121,12.73,82.599998
12/12/2008,12.787017,15.713981,30.133688,13.15,80.809998
12/11/2008,12.36152,15.787032,29.95893,12.73,80.650002
12/10/2008,12.779209,16.728572,30.583074,13.4,79.75
12/9/2008,13.019934,16.720455,30.000537,12.19,76.330002
12/8/2008,12.975692,17.053241,30.300128,12.2,76.199997
12/5/2008,12.231399,16.127935,28.427696,11.66,74.519997
12/4/2008,11.894385,15.511063,27.229338,11.05,75.5
12/3/2008,12.478629,16.127935,28.136429,11.5,76.18
12/2/2008,12.032313,15.543529,27.45403,11.5,76.949997
12/1/2008,11.571684,15.105227,25.265363,10.74,75.650002
11/28/2008,12.058337,16.412019,29.675984,11.51,80.309998
11/26/2008,12.36152,16.631171,27.187728,10.58,80.379997
11/25/2008,11.815011,16.225334,26.230707,10.07,80.870003
11/24/2008,12.094771,16.793506,25.531665,10.21,80.910004
11/21/2008,10.745414,15.973716,20.455291,9.39,78.849998
11/20/2008,10.473461,14.228621,18.990632,8.95,73.449997
11/19/2008,11.228164,14.845492,21.4456,9.14,72.260002
11/18/2008,11.699203,15.925016,24.524713,11.55,72.510002
11/17/2008,11.468888,15.575996,24.85759,10.63,72.650002
11/14/2008,11.742143,16.172592,25.548309,10.82,73.300003
11/13/2008,12.548895,17.131984,28.585812,11.15,72.150002
11/12/2008,11.726528,16.366083,25.831254,10.34,70
11/11/2008,12.331592,17.091674,29.001909,11.35,72.050003
11/10/2008,12.476027,17.172294,31.182253,11.87,73.580002
11/7/2008,12.783113,17.333536,32.455507,12.2,72.5
11/6/2008,12.895017,16.833685,31.423586,13.96,72.220001
11/5/2008,13.441527,17.801139,34.910474,13.92,72.800003
11/4/2008,14.442159,18.970145,39.221231,13.35,75.480003
11/3/2008,13.91777,18.236493,33.146227,12.75,71.099998
10/31/2008,13.999747,18.002691,31.606671,12.82,71.339996
10/30/2008,14.448665,18.244554,31.240505,12.93,72.709999
10/29/2008,13.604179,18.542853,26.280637,12.14,74
10/28/2008,13.000415,18.623474,26.214062,12.36,73.790001
10/27/2008,11.982867,17.075549,26.521974,11.58,72.18
10/24/2008,12.541088,17.704393,29.66766,12.1,72.209999
10/23/2008,12.781812,17.994629,34.45277,12.65,70.650002
10/22/2008,12.604847,17.357723,34.560952,12.39,71.709999
10/21/2008,11.904794,18.833089,37.423695,12.07,76.029999
10/20/2008,12.809137,19.929535,38.513867,12.86,78.5
10/17/2008,12.673811,19.292629,36.200372,12.9,77.209999
10/16/2008,13.258056,19.502244,37.839792,12.99,79.290001
10/15/2008,12.745378,18.268741,36.192051,11.75,83.309998
10/14/2008,13.543021,19.429685,44.23935,12.65,82.199997
10/13/2008,14.347171,20.55838,41.24346,13.49,81.989998
10/10/2008,12.595738,17.333536,38.014553,12.29,83.220001
10/9/2008,11.546961,17.978505,38.488902,12.65,89.900002
10/8/2008,11.683588,18.550915,43.781646,13.76,89.419998
10/7/2008,11.601612,18.728281,46.727606,14.58,87.269997
10/6/2008,12.770101,20.082716,53.942717,15.31,84.279999
10/3/2008,12.630871,21.219473,56.830426,16,82.589996
10/2/2008,13.025139,21.163039,56.63902,15.58,82.330002
10/1/2008,14.198833,21.348467,61.806938,16.959999,85.970001
9/30/2008,14.789583,21.517772,60.575291,17.299999,85.07
9/29/2008,13.696564,20.163337,56.755523,16.879999,89.57
9/26/2008,16.686751,22.090181,68.70581,18.92,86.639999
9/25/2008,17.166899,21.453275,68.414543,19.200001,86.449997
9/24/2008,16.747907,20.735746,65.327108,19.15,86.709999
9/23/2008,16.504582,20.510008,65.202281,18.93,88.32
9/22/2008,17.052391,20.477759,66.492176,18.68,89.18
9/19/2008,18.335387,20.284269,70.112214,19.889999,85.980003
9/18/2008,17.44796,20.36489,69.787658,20.82,82.800003
9/17/2008,16.633402,19.808604,58.586352,18.82,85.459999
9/16/2008,18.201362,20.953424,63.354811,19.26,76.790001
9/15/2008,18.26382,21.622579,63.096833,18.85,77.559998
9/12/2008,19.380262,22.267548,68.67252,19.08,75.550003
9/11/2008,19.863011,22.041809,69.962422,18.549999,73.080002
9/10/2008,19.727685,21.316219,71.244,17.700001,74.220001
9/9/2008,19.736794,21.042107,70.503343,17.58,76.489998
9/8/2008,20.54875,21.058232,71.676735,18.26,78.860001
9/5/2008,20.842824,20.679312,68.830637,18.08,78.980003
9/4/2008,20.978151,21.24366,68.21482,17.75,78.389999
9/3/2008,21.725047,21.687075,72.384103,18.76,78.889999
9/2/2008,21.624853,21.848318,71.452047,18.75,79.199997
8/29/2008,22.059457,22.001499,70.628176,19.379999,81.709999
8/28/2008,22.607268,22.525536,71.56855,19.65,82.18
8/27/2008,22.728282,22.219175,69.895843,19.370001,81.360001
8/26/2008,22.594256,21.985374,69.496391,19.09,81.230003
8/25/2008,22.452424,22.299796,68.905539,19.09,80.93
8/22/2008,23.004139,22.444914,71.310572,19.530001,81.080002
8/21/2008,22.678835,21.912815,69.771017,19.110001,82.300003
8/20/2008,22.880524,22.001499,70.120538,19.17,80.059998
8/19/2008,22.579944,22.025684,70.278655,19.42,80.43
8/18/2008,22.821968,22.235299,72.209339,19.73,78.800003
8/15/2008,22.867512,22.331659,74.081774,20.440001,77.629997
8/14/2008,23.333346,22.41196,75.313421,20.280001,79.349998
8/13/2008,23.330743,22.41196,75.280132,20.360001,81.559998
8/12/2008,22.996331,22.580593,77.585303,20.43,80.519997
8/11/2008,22.583846,22.40393,79.715717,20.26,81.129997
8/8/2008,22.06206,22.588622,79.973694,19.9,84.43
8/7/2008,21.283936,21.994396,78.067976,20.190001,86.089996
8/6/2008,21.364611,21.697284,79.973694,20,86.639999
8/5/2008,20.902681,21.046846,80.581194,19.82,86.080002
8/4/2008,19.938481,20.300049,75.945886,19.379999,88.139999
8/1/2008,20.384797,20.428531,76.170575,19.799999,89.57
7/31/2008,20.682776,20.653372,76.711502,19.889999,90.080002
7/30/2008,20.803788,21.062906,77.13592,20.030001,89.519997
7/29/2008,20.439449,20.966546,77.518731,20.15,90.589996
7/28/2008,20.090723,20.476711,74.938934,20.120001,91.730003
7/25/2008,21.095259,21.006696,77.227464,21.129999,91.690002
7/24/2008,20.693184,20.428531,76.303725,20.530001,91.330002
7/23/2008,21.633962,21.223509,78.48407,20.389999,90.57
7/22/2008,21.082247,20.717612,77.393897,21.4,93.059998
7/21/2008,21.637865,20.589131,74.980541,21.67,95.120003
7/18/2008,21.489527,20.765794,74.206601,22.450001,94.169998
7/17/2008,22.356134,22.098788,72.658722,22.440001,94.220001
7/16/2008,22.486256,21.890005,70.403481,22.48,94.440002
7/15/2008,22.073771,20.998666,66.209233,21.540001,96.169998
7/14/2008,22.625486,20.195657,67.84865,22.57,95.910004
7/11/2008,22.456328,20.275959,70.062284,23.57,95.160004
7/10/2008,22.983319,20.436561,71.427081,23.5,93.529999
7/9/2008,22.67363,20.259898,70.47006,23.82,91.5
7/8/2008,23.363273,20.757764,71.81821,24.639999,90.860001
7/7/2008,22.792041,20.902306,70.228724,23.91,91.230003
7/3/2008,22.136229,20.862154,72.500606,21.35,92.059998
7/2/2008,21.883795,20.781853,71.268965,20.879999,93.169998
7/1/2008,22.729583,21.576833,69.571294,20.200001,92.660004
6/30/2008,21.787505,22.090757,71.027629,20.66,91.400002
6/27/2008,22.132325,22.187118,72.317524,21.33,91.470001
6/26/2008,21.894205,22.283479,73.832114,21.370001,90.610001
6/25/2008,23.082211,22.765284,76.170575,22.01,87.419998
6/24/2008,22.543509,22.267419,74.980541,22.040001,87.470001
6/23/2008,22.531798,22.46014,74.223249,21.450001,87.089996
6/20/2008,22.806355,22.668923,75.804411,21.99,88.949997
6/19/2008,23.538937,23.231029,79.024997,22.73,88.419998
6/18/2008,23.259177,22.853614,79.191437,22.91,88.279999
6/17/2008,23.607901,23.126637,80.448043,23.25,87.25
6/16/2008,23.010645,23.231029,79.740682,23.540001,87.010002
6/13/2008,22.429003,23.34345,80.181741,23.469999,85.830002
6/12/2008,22.54481,22.676953,79.083252,23.52,85.599998
6/11/2008,23.527226,21.777585,78.475752,26.15,87.019997
6/10/2008,24.155712,22.3959,79.765647,26.4,85.550003
6/9/2008,23.631324,22.251358,81.305203,26.58,87.989998
6/6/2008,24.155712,22.074697,83.2775,26.440001,89.059998
6/5/2008,24.648871,22.725133,86.115275,26.360001,86.449997
6/4/2008,24.097158,22.114848,84.717194,26.85,86.650002
6/3/2008,24.120579,21.930155,85.524423,26.15,86.879997
6/2/2008,24.215567,22.323629,86.96411,26.4,87.959999
5/30/2008,24.560388,22.741194,88.603534,26.76,87.449997
5/29/2008,24.292339,22.733163,90.584146,27.07,86.510002
5/28/2008,24.333977,22.628773,91.351335,27.16,89.139999
5/27/2008,24.258507,22.837555,91.151547,27,89.360001
5/23/2008,23.574069,22.524381,91.455225,27.719999,91.230003
5/22/2008,23.037969,22.861645,92.869731,27.530001,90.980003
5/21/2008,23.186309,22.684983,92.238401,27.33,91.959999
5/20/2008,24.189543,23.094518,94.420088,27.48,90.900002
5/19/2008,23.890264,23.656623,94.164359,27.68,89.389999
5/16/2008,24.413351,24.082217,94.979496,27.66,89.099998
5/15/2008,24.687908,24.451602,94.787702,27.75,87
5/14/2008,24.236387,24.034037,93.820726,27.139999,85.199997
5/13/2008,24.717835,23.913586,94.036494,26.559999,85.389999
5/12/2008,24.483616,23.993888,95.355103,25.26,86.989998
5/9/2008,23.870747,23.51385,93.684868,25.93,87.419998
5/8/2008,24.080242,23.417843,94.795689,26.219999,87.239998
5/7/2008,23.758842,23.369838,94.364146,25.639999,85.82
5/6/2008,24.288435,23.76187,97.648675,25.719999,86.629997
5/5/2008,24.037301,23.265831,97.337003,24.370001,86.269997
5/2/2008,23.544142,23.393841,96.681699,28.67,84.580002
5/1/2008,23.421827,23.521851,97.616707,26.809999,83.989998
4/30/2008,22.634594,22.817796,95.451,27.41,86.650002
4/29/2008,22.777728,22.913803,95.2592,27.360001,85.809998
4/28/2008,22.412087,23.193825,96.330066,26.43,87.690002
4/25/2008,22.085482,23.865878,96.178227,26.799999,87.269997
4/24/2008,21.982686,25.442001,95.594845,27.299999,87.220001
4/23/2008,21.195453,25.161981,94.979496,28.08,89.220001
4/22/2008,20.845426,24.201904,96.266137,28.540001,90.269997
4/21/2008,21.881192,24.337915,97.472862,28.549999,90.25
4/18/2008,20.954729,24.001889,97.153197,28.43,90.620003
4/17/2008,20.102434,23.377839,95.842581,28.030001,92.559998
4/16/2008,19.999639,23.161823,95.570871,28.309999,93.269997
4/15/2008,19.307394,22.601778,91.902755,28.17,91.660004
4/14/2008,19.229321,22.449766,91.982671,27.799999,91.110001
4/11/2008,19.146043,22.625781,92.158484,28.34,91.300003
4/10/2008,20.110241,23.289833,93.588971,28.59,91.769997
4/9/2008,19.705564,23.113818,94.492011,27.77,92.290001
4/8/2008,19.887734,23.00181,95.099374,27.700001,90.349998
4/7/2008,20.284604,23.329836,95.698736,27.700001,91.169998
4/4/2008,19.918964,23.329836,94.092436,28.360001,90.25
4/3/2008,19.727685,23.201826,94.787702,28.129999,89.419998
4/2/2008,19.191585,23.329836,94.923554,27.82,89.269997
4/1/2008,19.457033,23.601857,94.10043,28.5,86.860001
3/31/2008,18.672402,22.705786,90.344404,28.93,90.410004
3/28/2008,18.608642,22.329757,90.0647,28.99,91.879997
3/27/2008,18.249508,22.441765,90.248507,28.09,93.459999
3/26/2008,18.87539,22.849798,91.351335,28.49,93.800003
3/25/2008,18.344495,23.313834,92.382246,28.73,92.730003
3/24/2008,18.15582,23.337836,91.287405,27.52,90.099998
3/20/2008,17.341262,23.345837,89.713073,27.66,89.910004
3/19/2008,16.872825,22.897802,86.436538,27.07,93.040001
3/18/2008,17.282706,23.537852,89.529267,27.66,96.5
3/17/2008,16.490268,22.641781,84.574509,25.85,99.169998
3/14/2008,16.474653,22.369759,87.011927,26.709999,98.709999
3/13/2008,16.647715,22.897802,89.769009,27.5,98.339996
3/12/2008,16.399183,22.905802,89.673112,28.450001,97.010002
3/11/2008,16.570944,23.425844,89.769009,29,95.989998
3/10/2008,15.574215,22.441765,84.358735,28.51,95.870003
3/7/2008,15.907324,22.297755,86.436538,29.030001,96.089996
3/6/2008,15.735565,22.057735,86.820133,28.700001,96.5
3/5/2008,16.198797,22.497771,88.418439,28.67,97.720001
3/4/2008,16.215711,22.073737,88.026857,28.059999,95.18
3/3/2008,15.839661,21.593699,88.961866,27.77,97.239998
2/29/2008,16.267761,21.761713,88.674168,27.780001,96.18
2/28/2008,16.904053,22.345759,92.126517,28.15,95.989998
2/27/2008,15.99971,22.609779,92.93366,28.370001,94.779999
